id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
BATTLE_MSG_0010,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,9,0x0916BE,,3B F0 3C F0,味方,아군,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0011,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,10,0x0916CD,,BE F2 7E F0,単体,단일,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0012,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,11,0x0916E1,,7B F1 7E F0,全体,전체,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0013,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,12,0x0916E6,,3D F0 5B F0,自分,자신,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0014,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,13,0x0916EB,,B3 F2 B1 F1,周囲,주변,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0015,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,14,0x0916F0,,57 F0 58 F0 5F 55 9C 90 6E A2,道具がありません,도구가 없습니다,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0016,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,15,0x0916FD,,4A F0 4B F0 5F 55 9C 90 6E A2,魔法がありません,마법이 없습니다,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0017,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,16,0x09170A,,4E F0 A1 77 F4 64 F5 6A 78 90 6E A2,技を<77F4>得してません,기술을 습득하지 않았습니다,UNASSIGNED,,"[""CUSTOM_CODE:77F4""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.889
BATTLE_MSG_0018,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,17,0x09171D,,4F F2 22 F1,実行,실행,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0019,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,18,0x091730,,DF CC E6 A4 ED,マニュアル,수동,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0020,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,19,0x091767,,D8 EE A6 E5 27 5F 3A F5 6B F0 B5 DF EA CA 60 F0 85 F0 A1 6A 90 6C,プレイヤーが<3AF5>接コマンド入力をします,플레이어가 직접 명령을 입력합니다,UNASSIGNED,,"[""CUSTOM_CODE:3AF5""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.944
BATTLE_MSG_0021,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,20,0x091780,,B5 EA DD 7A B1 EC C7 A5 AD ED 80 91 A1 54 F0 E9 F0 6A 78,コンボとクリティカルのみを使用して,콤보와 크리티컬만 사용하여,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0022,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,21,0x0917C8,,3A F0 7D C2 E2 27 BA A1 B2 F2 5B 9D 36 F0 37 F0 C7 F3 80 30 F1 EB F0 79 6C,敵にダメージを与える攻撃型の作戦です,적에게 피해를 주는 공격형 작전입니다,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0023,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,22,0x0917E8,,EB F0 EC F0 80 75 F1 B1 F3 96 3A F0 80 35 F1 68 7D 83 F1 A0 6E 78,戦闘の状<B1F3>や敵の強さに合わせて,전투 상황과 적의 강도에 맞춰,UNASSIGNED,,"[""CUSTOM_CODE:B1F3""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.933
BATTLE_MSG_0024,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,23,0x0917FF,,22 F1 46 F0 A1 50 F0 6F F0 68 6E 9D 60 F2 9A F1 C7 F3 80 30 F1 EB F0 79 6C,行動を変化させる万能型の作戦です,행동을 바꾸는 만능형 작전입니다,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0025,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,24,0x091B1E,,80 D3 F1 8F F9 A1 BA F1 93 72,の神髄を極めた,의 진수를 터득한,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0026,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,25,0x091B30,,81 78 F0 9E 72,は壊れた,가 부서졌다,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0027,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,26,0x093BE8,,B5 EA DD,コンボ,콤보,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0028,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,27,0x093C06,,30 F1 EB F0,作戦,작전,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0029,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,28,0x093C10,,57 F0 58 F0,道具,도구,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0030,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,29,0x093C1A,,B1 EC C7 A5 AD ED,クリティカル,크리티컬,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0031,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,30,0x093C24,,32 F1 33 F1 54 F0 E9 F0,武器使用,무기 사용,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0032,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,31,0x093C2E,,4A F0 4B F0,魔法,마법,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0033,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,32,0x093C42,,AC 27 D7,オーブ,오브,UNASSIGNED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
SKILL_0001_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,0,,0,0x017605,0x013F74,,天空剣,천공검,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0001_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,0,,0,0x016F6F,0x013688,,天高く舞い上がり敵を切り裂く,하늘 높이 날아올라 적을 베어 가른다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0002_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,1,,1,0x01760C,0x0140F4,,旋風剣,선풍검,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0002_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,1,,1,0x016FA3,0x013698,,一閃して旋風を吹き上げる,일격에 선풍을 일으켜 날려 버린다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0003_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,2,,2,0x017613,0x014274,,疾風<B1F2>,질풍권,UNASSIGNED,,"[""CUSTOM_CODE:B1F2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0003_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,2,,2,0x016FCD,0x0136A8,,風の力をかりて2倍の速度で動く,바람의 힘을 빌려 두 배의 속도로 움직인다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0004_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,3,,3,0x01761A,0x0143F4,,烈風<ACF2>舞,열풍난무,UNASSIGNED,,"[""CUSTOM_CODE:ACF2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0004_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,3,,3,0x016FF8,0x0136B8,,連撃を叩き込み　敵を吹き飛ばす,연속 공격을 퍼부어 적을 날려 버린다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0005_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,4,,4,0x017623,0x014574,,無敵のオーラ,무적의 오라,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0005_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,4,,4,0x01703E,0x0136C8,,精霊の加護を受けて身を護る,정령의 가호를 받아 몸을 보호한다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0006_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,5,,5,0x01762C,0x0146F4,,竜<B1F2>剣,용왕검,UNASSIGNED,,"[""CUSTOM_CODE:B1F2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0006_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,5,,5,0x017062,0x0136D8,,竜王の力を解放する<34F1><C3F1>奥義,용왕의 힘을 해방하는 궁극의 오의,UNASSIGNED,,"[""CUSTOM_CODE:34F1"",""CUSTOM_CODE:C3F1""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0007_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,6,,6,0x017633,0x014874,,コメットスパイク,코멧 스파이크,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0007_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,6,,6,0x017096,0x0136E8,,<93F9>星のような光を集め投げつける,유성 같은 빛을 모아 내던진다,UNASSIGNED,,"[""CUSTOM_CODE:93F9""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0008_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,7,,7,0x01763C,0x0149F4,,スタンフォース,스턴 포스,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0008_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,7,,7,0x0170C9,0x0136F8,,閃光を飛ばし敵の動きを封じる,섬광을 날려 적의 움직임을 봉쇄한다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0009_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,8,,8,0x017644,0x014B74,,リップルショット,리플 샷,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0009_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,8,,8,0x0170FE,0x013708,,光の輪を作り敵を切り裂く,빛의 고리를 만들어 적을 베어 가른다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0010_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,9,,9,0x01764D,0x014CF4,,ホーリーサークル,홀리 서클,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0010_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,9,,9,0x017128,0x013718,,光の精霊に護<50F3>してもらう,빛의 정령에게 보호받는다,UNASSIGNED,,"[""CUSTOM_CODE:50F3""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0011_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,10,,10,0x017656,0x014E74,,エネルギードライブ,에너지 드라이브,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0011_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,10,,10,0x017151,0x013728,,祈りを<60F6>げ仲間に戦う勇気を与える,기도를 바쳐 동료에게 싸울 용기를 준다,UNASSIGNED,,"[""CUSTOM_CODE:60F6""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0012_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,11,,11,0x017660,0x014FF4,,<C3F1>わる世界,변하는 세계,UNASSIGNED,,"[""CUSTOM_CODE:C3F1""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0012_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,11,,11,0x017175,0x013738,,ヘクトから受け継いだ<C3F1><39F8>の炎,헥토에게 물려받은 변화하는 세계의 불꽃,UNASSIGNED,,"[""CUSTOM_CODE:C3F1"",""CUSTOM_CODE:39F8""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0013_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,12,,12,0x017669,0x015174,,<D4F2>双<ACF2>り,쌍검 난무,UNASSIGNED,,"[""CUSTOM_CODE:D4F2"",""CUSTOM_CODE:ACF2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0013_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,12,,12,0x0171B5,0x013748,,<BEF0>早い短剣さばきで連撃を<52F7>り出す,매우 빠른 단검 솜씨로 연속 공격을 퍼붓는다,UNASSIGNED,,"[""CUSTOM_CODE:BEF0"",""CUSTOM_CODE:52F7""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0014_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,13,,13,0x017671,0x0152F4,,地竜閃,지룡섬,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0014_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,13,,13,0x0171EC,0x013758,,地を<91F9>う<ACF2>撃を走らせる,땅을 가르는 일격을 달리게 한다,UNASSIGNED,,"[""CUSTOM_CODE:91F9"",""CUSTOM_CODE:ACF2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0015_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,14,,14,0x017678,0x015474,,スラストクラッシュ,스러스트 크래시,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0015_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,14,,14,0x017214,0x013768,,<E0F3>の全てを<4DF5>けて槍で敵を突き刺す,모든 것을 걸고 창으로 적을 찌른다,UNASSIGNED,,"[""CUSTOM_CODE:E0F3"",""CUSTOM_CODE:4DF5""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0016_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,15,,15,0x017682,0x0155F4,,ランサースマッシュ,랜서 스매시,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0016_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,15,,15,0x01724A,0x013778,,突き刺して地面に叩きつける荒業,꿰뚫어 땅에 내리치는 거친 기술,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0017_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,16,,16,0x01768C,0x015774,,岩石<39F4>き,암석 던지기,UNASSIGNED,,"[""CUSTOM_CODE:39F4""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0017_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,16,,16,0x01727A,0x013788,,全力で敵をぶっとばす,온 힘을 다해 적을 날려 버린다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0018_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,17,,17,0x017694,0x0158F4,,衝波,충파,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0018_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,17,,17,0x0172A6,0x013798,,気合を込めた雄<ADF3>びをあげる,기합을 담은 우렁찬 포효를 내지른다,UNASSIGNED,,"[""CUSTOM_CODE:ADF3""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0019_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,18,,18,0x017699,0x015A74,,熱血魔球,열혈마구,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0019_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,18,,18,0x0172CE,0x0137A8,,燃えさかる火球を大ジャンプして投げる,타오르는 화구를 크게 도약해 내던진다,UNASSIGNED,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0020_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,19,,19,0x0176A2,0x015BF4,,大<6CF4>輪,대회전,UNASSIGNED,,"[""CUSTOM_CODE:6CF4""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0020_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,19,,19,0x0172FF,0x0137B8,,高速<A0F0>転を<52F7>り<69F1>し敵に体当たり,고속 회전을 거듭하며 적에게 몸통박치기한다,UNASSIGNED,,"[""CUSTOM_CODE:A0F0"",""CUSTOM_CODE:52F7"",""CUSTOM_CODE:69F1""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0021_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,20,,20,0x0176A9,0x015D74,,<35F2>法師,마법사,UNASSIGNED,,"[""CUSTOM_CODE:35F2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
